Wavelength,40010 sh-1,40010 sh-2,40010 sh-3,40010 sh-4
967.10289,0.1915927,0.3210638,0.5013199,0.77322453
970.294554,0.1913357,0.32016903,0.4993027,0.7710359
973.486219,0.19159742,0.32070437,0.50015515,0.7726521
976.677884,0.19286042,0.32234928,0.5025315,0.7750096
979.869549,0.19402145,0.32365787,0.50394803,0.77585536
983.061213,0.19451585,0.32271147,0.5010994,0.7699912
986.252878,0.19370158,0.32192245,0.49932593,0.76675534
989.444543,0.19424191,0.32103518,0.49709204,0.7624152
992.636208,0.19470309,0.32149547,0.49717036,0.76221174
995.827873,0.196109,0.3230878,0.49925908,0.76481175
