Wavelength,23402 sh-1,23402 sh-2,23402 sh-3,23402 sh-4
753.261349,0.20420028,0.34600002,0.5465604,0.847014
756.453014,0.20431636,0.34581715,0.5457499,0.8453212
759.644679,0.20514093,0.34680972,0.54690444,0.84617275
762.836344,0.20586692,0.3476921,0.5480456,0.8473128
766.028008,0.20686324,0.34840053,0.5490287,0.84808624
769.219673,0.20726338,0.3489131,0.5493915,0.8479902
772.411338,0.20736162,0.34854695,0.5488753,0.84709173
775.603003,0.20809913,0.34954897,0.5502133,0.8489401
778.794667,0.207947,0.34907076,0.5492742,0.84761614
781.986332,0.20842738,0.34949434,0.5500188,0.8489886
785.177997,0.20827809,0.34914705,0.5495478,0.8488879
788.369662,0.20884064,0.35010338,0.551191,0.8519134
791.561327,0.20805712,0.34880275,0.54928166,0.84911436
794.752991,0.20901713,0.35018104,0.5517936,0.85343015
797.944656,0.20905419,0.35051665,0.55252165,0.8543552
801.136321,0.20979011,0.35151613,0.5545147,0.85717994
804.327986,0.21026069,0.35227588,0.5558921,0.85914034
807.51965,0.20927793,0.35076383,0.55341154,0.855161
810.711315,0.21071005,0.3527721,0.5571192,0.8607631
813.90298,0.21159999,0.35386467,0.5592127,0.86383605
817.094645,0.21014261,0.35129935,0.5552573,0.8571405
820.28631,0.21145068,0.3528129,0.5576713,0.8607348
823.477974,0.21143061,0.3518839,0.5565684,0.8591455
826.669639,0.21122369,0.35136837,0.55584747,0.8579684
829.861304,0.2116849,0.35188892,0.5568467,0.85948163
833.052969,0.2122546,0.35281634,0.558044,0.86152977
836.244634,0.21212274,0.35286075,0.5572577,0.8605467
839.436298,0.21239763,0.3533178,0.55770266,0.8614914
842.627963,0.21333711,0.35529006,0.5596151,0.8642039
845.819628,0.21262431,0.35467374,0.55749905,0.86065966
849.011293,0.21296988,0.3560571,0.5579059,0.8612703
852.202957,0.2138791,0.35770538,0.5592142,0.8636176
855.394622,0.21366945,0.35752714,0.55816007,0.86241513
858.586287,0.21427073,0.358591,0.558668,0.8641649
