user_id,target_r,target_g,target_b,achieved_r,achieved_g,achieved_b,tL,ta,tb,aL,aa,ab,tC,aC,delta_e_stored,delta_e_recon,skip_perception,mixing_model
BV0O9B,131,101,81,133,101,80,45.25846596458234,9.119507952608185,15.956561072964604,45.460784116305035,9.856976231670311,16.861465143254474,18.378717761936855,19.531231072538645,0.7308986328465938,0.7308986328465944,identical,mixbox
BV0O9B,127,36,87,127,37,87,30.551454345448732,43.7726511380295,-8.998211843430893,30.69836054227938,43.36441868406474,-8.776360831485919,44.687949203682365,44.243613293347806,0.1996292543526713,0.19962925435267137,identical,mixbox
BV0O9B,88,71,52,89,71,53,31.415219334100783,4.179819210755026,14.155513672843478,31.549666194935327,4.783801813063704,13.727150840052428,14.759724115872066,14.536830121186107,0.850960537378799,0.850960537378799,identical,mixbox
BV0O9B,165,130,118,167,130,117,57.34094705792158,11.621054120652675,11.62221796231191,57.52674557692788,12.283691946172182,12.486940492732668,16.43547532743194,17.516071782722918,0.6840503289095188,0.6840503289095032,identical,mixbox
BV0O9B,189,131,76,190,130,78,59.50282864457286,16.52391209621301,38.293576472756264,59.40165444131718,17.65554609162079,37.14586243498997,41.70656627005161,41.12825554083889,1.124626132154318,1.124626132154318,identical,mixbox
BV0O9B,208,101,54,207,101,54,55.05846253440728,39.11551377706313,45.254855642638766,54.909213271331794,38.725722830955654,45.05147942713634,59.81659784106489,59.40805843783896,0.206864778678937,0.20686477867893702,identical,mixbox
BV0O9B,172,115,104,172,114,101,54.061990584993154,21.090409675429576,15.260711480204892,53.7567674885814,21.297220895837576,16.583438576379606,26.032569891570652,26.992259129288456,0.8864351150208043,0.8864351150208147,identical,mixbox
48UJAO,102,66,103,107,64,104,33.35183632842266,22.336384539983793,-15.366642317958224,33.546899832969096,25.54812746007387,-15.645570215754711,27.111764428861715,29.958148876262225,1.6500627956668612,1.6500627956668612,,mixbox
48UJAO,102,66,103,104,64,105,33.35183632842266,22.336384539983793,-15.366642317958224,33.20038990188979,24.69238977546029,-16.8448139120734,27.111764428861715,29.890832516937987,1.2557952519410236,1.2557952519410338,acceptable,mixbox
48UJAO,255,146,29,255,142,47,70.80941305884126,34.08392033819213,71.39756455325875,70.04657742978083,36.542928649802356,65.08373000468912,79.11590137107065,74.64099105470007,3.2127015849608727,3.2127015849608727,acceptable,mixbox
48UJAO,255,173,59,255,172,40,76.96084570696759,20.890258342526447,66.9294588837105,76.63178874699427,20.830012644437346,73.01933115016143,70.11387423387606,75.93228660052557,1.762645878177024,1.762645878177024,acceptable,mixbox
48UJAO,255,146,29,255,147,38,70.80941305884126,34.08392033819213,71.39756455325875,71.05785783502968,33.75568722050998,69.02510926846223,79.11590137107065,76.83691905101382,0.6918242139912643,0.6918242139912643,acceptable,mixbox
48UJAO,102,66,103,113,58,125,33.35183632842266,22.336384539983793,-15.366642317958224,34.020224816221656,35.39788986012884,-28.04167187517613,27.111764428861715,45.15911832736393,7.09427987438662,7.09427987438662,unacceptable,mixbox
48UJAO,102,66,103,107,65,103,33.35183632842266,22.336384539983793,-15.366642317958224,33.74448037934721,24.74553743740132,-14.709245940200011,27.111764428861715,28.78721138274982,1.495558728717803,1.495558728717803,acceptable,mixbox
48UJAO,102,66,103,106,64,111,33.35183632842266,22.336384539983793,-15.366642317958224,33.72965502444649,26.66904971685746,-19.794856065939126,27.111764428861715,33.21256598746116,2.7268185059645926,2.7268185059645926,acceptable,mixbox
48UJAO,102,66,103,100,66,104,33.35183632842266,22.336384539983793,-15.366642317958224,33.147438510991655,21.83292651477464,-16.335254011700407,27.111764428861715,27.267511874505963,0.7522142370315643,0.7522142370315643,acceptable,mixbox
48UJAO,102,66,103,102,66,104,33.35183632842266,22.336384539983793,-15.366642317958224,33.39494943464535,22.55053133377255,-15.933674700881173,27.111764428861715,27.61174483637277,0.3203594496455049,0.32035944964549756,acceptable,mixbox
48UJAO,203,75,44,202,74,46,49.391055360423195,49.24478569025431,44.178472657557876,49.0741625967711,49.405581260991816,42.76950366067577,66.15728504128373,65.3463227972089,0.784410589865026,0.7844105898650594,acceptable,mixbox
48UJAO,180,148,51,177,147,54,62.611656258889184,1.6276469872315014,53.340359124526806,62.067959060960206,0.9999328260353879,51.41701406169018,53.36518665055463,51.426736243676096,0.8377264768939529,0.8377264768939544,acceptable,mixbox
48UJAO,182,137,96,180,137,100,60.5002426068222,12.003412404228364,28.595362094242006,60.35211368539201,11.587091140307704,26.153819583872195,31.012523964469516,28.605645595223578,1.1370280388209362,1.1370280388209362,acceptable,mixbox
48UJAO,107,87,148,107,88,145,41.34346757722421,21.92181465268289,-30.643963588253232,41.45288221234705,20.52138435505782,-28.667800012680665,37.67782453997009,35.25577929099094,0.926104384605086,0.926104384605086,acceptable,mixbox
48UJAO,169,120,74,170,119,75,54.41079343325427,13.911311572501916,32.648173901076035,54.29028481994223,14.994172017659402,31.979242529725315,35.48841851565279,35.319925640778926,0.9816300408128216,0.9816300408128215,acceptable,mixbox
48UJAO,80,55,127,80,55,128,29.337003226889188,28.217653834783974,-36.98462781533887,29.40323086205089,28.5048837680614,-37.50413859758732,46.51987406022115,47.10720550592796,0.2152635463053499,0.21526354630534994,acceptable,mixbox
48UJAO,195,146,130,197,145,127,64.78207074566784,16.270311804720773,15.682433296584009,64.68783824309817,17.23129837636256,17.263067984006007,22.597826451334715,24.39121071114856,0.956478796589075,0.956478796589075,acceptable,mixbox
48UJAO,208,176,148,209,174,143,73.93316011294016,7.415254702891949,18.655562937497415,73.42336585566451,8.218854813123622,20.676210147958727,20.075259172017887,22.24983686505941,1.1967882691502905,1.196788269150275,acceptable,mixbox
48UJAO,139,159,64,140,158,70,62.21558313523407,-21.23521873809353,46.13490340113001,62.05876852979188,-19.78566994702663,43.151142743593475,50.787437685773,47.4709790854439,1.0425389512712933,1.0425389512713172,acceptable,mixbox
48UJAO,182,137,96,183,135,95,60.5002426068222,12.003412404228364,28.595362094242006,60.08959900994613,13.433863116663613,28.63577795321053,31.012523964469516,31.630309154714773,1.1370427880250256,1.1370427880250198,acceptable,mixbox
48UJAO,205,87,91,206,86,93,52.457573436188554,47.141216164510894,21.454815590734665,52.47631470464265,48.11953862328045,20.328151062735532,51.793854592041846,52.23718716534012,0.8491766008988505,0.8491766008988351,acceptable,mixbox
48UJAO,208,176,148,206,179,148,73.93316011294016,7.415254702891949,18.655562937497415,74.50926740033243,5.032768193939274,19.422753130459334,20.075259172017887,20.064199332659516,2.6880802998040125,2.6880802998040765,acceptable,mixbox
48UJAO,127,36,87,125,36,87,30.551454345448732,43.7726511380295,-8.998211843430893,30.183383846607974,43.17534557464003,-9.590293261176686,44.687949203682365,44.227640569274776,0.4835036485366338,0.48350364853663386,acceptable,mixbox
48UJAO,107,87,148,108,86,149,41.34346757722421,21.92181465268289,-30.643963588253232,41.237829367727244,23.101969365768,-31.40404323440239,37.67782453997009,38.98608623656776,0.556886112275706,0.556886112275706,acceptable,mixbox
48UJAO,121,135,78,123,136,81,53.96636335789327,-14.852238990012424,28.92129648952334,54.46281531371115,-14.175367383586213,27.951633480013736,32.51200383937232,31.340626264653114,0.6881070727845463,0.6881070727845463,acceptable,mixbox
48UJAO,180,57,33,182,55,38,42.37147729797363,48.54892060211874,41.49847843249223,42.490513506481136,50.19742905350088,39.11344647439393,63.86799984219681,63.63680993486815,1.719538411075968,1.719538411075986,acceptable,mixbox
48UJAO,178,125,107,178,124,111,57.26508560854214,18.26617572382183,18.038394249611443,57.104050936634835,19.311106603147554,15.525693059765722,25.671712889442208,24.77833697454667,2.1154289133675124,2.1154289133675124,acceptable,mixbox
48UJAO,212,147,125,211,145,123,66.78445382652399,21.84109345608626,21.51395502391682,66.16071250394485,22.30863945255601,21.756984037082727,30.657521493568424,31.161542782956225,0.5606771266849153,0.5606771266849153,acceptable,mixbox
48UJAO,136,49,43,137,47,44,33.14955484034129,36.78923736119397,23.421092315488046,32.993967107660346,38.166785857315396,22.647609240245014,43.61187396648857,44.38037569666352,0.9520691695222951,0.9520691695222953,acceptable,mixbox
48UJAO,175,149,126,175,150,120,63.4386807728566,6.1223067444304835,15.747521772411188,63.57656060540748,4.743963179868249,19.283644433932313,16.895771123137983,19.858603407749357,2.9632708581009246,2.9632708581009246,acceptable,mixbox
48UJAO,80,62,41,82,61,46,27.60312812375011,4.6397760176526415,15.887421040457694,27.65174928524955,6.885947390327246,12.804382045202711,16.551062467731864,14.538516809560189,3.759411103803308,3.759411103803308,acceptable,mixbox
48UJAO,193,135,115,195,134,114,61.57210568413541,19.704841009162422,19.652894304645073,61.541039434146455,20.944781674466174,20.21159932133243,27.83014577299084,29.106573596305346,0.6934963134522074,0.6934963134522074,acceptable,mixbox
48UJAO,195,146,130,198,144,129,64.78207074566784,16.270311804720773,15.682433296584009,64.59493695210442,18.42714212615504,16.031970478604475,22.597826451334715,24.425061808813567,1.4463008234678538,1.4463008234678538,acceptable,mixbox
48UJAO,182,137,96,182,135,97,60.5002426068222,12.003412404228364,28.595362094242006,60.01278229569709,13.21890768416889,27.411427870803063,31.012523964469516,30.432316676172032,1.3842028795275416,1.3842028795275416,acceptable,mixbox
48UJAO,225,155,151,223,154,153,70.65458361675861,25.65017540122816,12.693816205482268,70.24690787683552,25.689029409833587,10.978306382011604,28.61930236697489,27.936525249869778,1.2044695976436195,1.2044695976436197,acceptable,mixbox
48UJAO,205,87,91,207,85,92,52.457573436188554,47.141216164510894,21.454815590734665,52.44018044110729,48.851884380804286,20.89848764163743,51.793854592041846,53.134295829183074,0.8096828585848836,0.8096828585848648,acceptable,mixbox
48UJAO,180,57,33,182,52,30,42.37147729797363,48.54892060211874,41.49847843249223,41.995762826522565,51.108254498521354,42.789417010972386,63.86799984219681,66.6557415833364,0.879213178249307,0.8792131782493267,acceptable,mixbox
48UJAO,193,135,115,191,135,116,61.57210568413541,19.704841009162422,19.652894304645073,61.36575759270667,19.018476799322116,18.770860947600564,27.83014577299084,26.721670615448232,0.5452744011852114,0.5452744011852002,acceptable,mixbox
48UJAO,180,57,33,183,50,38,42.37147729797363,48.54892060211874,41.49847843249223,41.9859442643554,52.42733314051545,38.65809246159858,63.86799984219681,65.13887758471199,2.770407161528414,2.7704071615284382,acceptable,mixbox
48UJAO,228,183,190,228,181,193,78.50851672201486,17.273608535633866,2.6249551813476657,78.10682223268905,18.814655027136972,0.41425204778715585,17.471918656701877,18.81921487600549,1.8687937671855288,1.8687937671855286,acceptable,mixbox
48UJAO,208,176,148,207,175,148,73.93316011294016,7.415254702891949,18.655562937497415,73.58751543446586,7.564489193019163,18.162714318569193,20.075259172017887,19.675001605317906,0.4593239863442935,0.459323986344261,acceptable,mixbox
BV0O9B,167,145,92,168,145,91,60.99269650500749,0.8016906014133851,31.099166162442238,61.07335965870905,1.1208521503650037,31.759535038967734,31.10949764653211,31.779307346674457,0.3752681583659939,0.37526815836602134,identical,mixbox
BV0O9B,203,75,44,202,76,44,49.391055360423195,49.24478569025431,44.178472657557876,49.387076649575846,48.44764261371937,44.119242015597,66.15728504128373,65.52619011401087,0.3315843056871323,0.33158430568712904,identical,mixbox
BV0O9B,193,135,115,192,135,116,61.57210568413541,19.704841009162422,19.652894304645073,61.47871598774384,19.419811310677936,18.943566118440415,27.83014577299084,27.129094504351936,0.401070560411678,0.401070560411678,identical,mixbox
BV0O9B,139,159,64,141,158,67,62.21558313523407,-21.23521873809353,46.13490340113001,62.101741286569904,-19.634897096566238,44.648968125264034,50.787437685773,48.77560392905032,0.7990344270459376,0.7990344270459376,acceptable,mixbox
BV0O9B,107,87,148,107,88,144,41.34346757722421,21.92181465268289,-30.643963588253232,41.404432399004165,20.261353949410367,-28.14136388183359,37.67782453997009,34.67648807179088,1.1661073551002576,1.1661073551002576,acceptable,mixbox
BV0O9B,180,57,33,180,56,32,42.37147729797363,48.54892060211874,41.49847843249223,42.213117876584406,48.9258471620202,41.85526156283065,63.86799984219681,64.38634514409347,0.1968870936879931,0.19688709368800061,identical,mixbox
K0OSWU,228,183,190,222,184,194,78.50851672201486,17.273608535633866,2.6249551813476657,78.29052728272285,15.224834782177455,0.07220304798121191,17.471918656701877,15.225005990959025,2.2345295587092195,2.2345295587092195,,mixbox
K0OSWU,228,183,190,228,181,193,78.50851672201486,17.273608535633866,2.6249551813476657,78.10682223268905,18.814655027136972,0.41425204778715585,17.471918656701877,18.81921487600549,1.8687937671855288,1.8687937671855286,acceptable,mixbox
BV0O9B,212,147,125,211,147,125,66.78445382652399,21.84109345608626,21.51395502391682,66.67178451048314,21.44596560380424,21.3421582848921,30.657521493568424,30.255861596341017,0.2310106122319525,0.23101061223195252,identical,mixbox
BV0O9B,80,62,41,92,65,27,27.60312812375011,4.6397760176526415,15.887421040457694,29.751524581757067,7.284110831158818,27.201530064225608,16.551062467731864,28.159927351390216,6.053112079196272,6.053112079196272,,mixbox
BV0O9B,80,62,41,81,62,42,27.60312812375011,4.6397760176526415,15.887421040457694,27.742086354027776,5.247771768154886,15.458213154833999,16.551062467731864,16.324688740399502,0.8269656302554601,0.8269656302554601,acceptable,mixbox
BV0O9B,225,155,151,227,154,153,70.65458361675861,25.65017540122816,12.693816205482268,70.69439886711484,27.191757920453753,11.674396896942296,28.61930236697489,29.59194555469267,1.2155079813007792,1.2155079813007448,acceptable,mixbox
BV0O9B,195,146,130,195,145,128,64.78207074566784,16.270311804720773,15.682433296584009,64.49390759211316,16.564671341437464,16.40218558230433,22.597826451334715,23.311371227926333,0.491380536738545,0.49138053673854504,acceptable,mixbox
BV0O9B,155,131,108,156,131,110,56.37156029018995,5.570276024208343,15.848774714361191,56.51279616497341,6.262476060913292,14.915879480933514,16.79915578034935,16.17720826048937,1.136272787068274,1.136272787068274,acceptable,mixbox
EDIPNQ,102,66,103,122,79,140,33.35183632842266,22.336384539983793,-15.366642317958224,40.61115925617793,29.48003330678231,-26.844910148889046,27.111764428861715,39.87131255264768,8.523568359304983,8.523568359304983,,mixbox
EDIPNQ,102,66,103,133,69,161,33.35183632842266,22.336384539983793,-15.366642317958224,40.923055379552046,43.00833712065399,-38.9083686045268,27.111764428861715,57.99636375971817,12.857363219638334,12.857363219638332,,mixbox
BV0O9B,174,121,123,175,121,125,56.192527172914,20.994274386189616,7.248276098182882,56.357786805618744,21.66733271430332,6.339309080971933,22.210291835050405,22.57565384604424,0.8192955596698215,0.8192955596698215,identical,mixbox
BV0O9B,195,146,130,195,145,128,64.78207074566784,16.270311804720773,15.682433296584009,64.49390759211316,16.564671341437464,16.40218558230433,22.597826451334715,23.311371227926333,0.491380536738545,0.49138053673854504,identical,mixbox
M6Y2YW,102,66,103,148,86,144,33.35183632842266,22.336384539983793,-15.366642317958224,45.58753770395139,34.75030843894883,-21.283246649820974,27.111764428861715,40.749975761455296,12.03824814531965,12.03824814531965,,mixbox
BV0O9B,190,89,43,188,89,43,49.82046775800619,37.69155945029884,44.42651602746188,49.51175386477537,36.90250572364734,44.01390830872721,58.261213342443696,57.437087785618715,0.4403544868413073,0.4403544868412821,identical,mixbox
BV0O9B,84,122,122,87,121,121,48.52158487742774,-13.251853607821273,-4.288163592334704,48.361824371470405,-11.99865916869014,-3.9130890252652373,13.928387237499917,12.620621520592524,1.0171431166042977,1.0171431166042975,identical,mixbox
BV0O9B,161,104,98,161,103,99,49.930798938930124,22.125255389396415,12.854566942613133,49.71329680093585,22.817068206735623,11.959628374678877,25.58841177814945,25.76143071359294,0.8790057824853451,0.8790057824853681,identical,mixbox
BV0O9B,162,60,54,161,60,56,39.88403325581927,41.83881088037184,25.97961086623297,39.74178688902774,41.60248649011181,24.552440639810957,49.248617002352574,48.307237796539106,0.7646673839922342,0.7646673839922342,identical,mixbox
BV0O9B,174,121,123,174,120,124,56.192527172914,20.994274386189616,7.248276098182882,55.9756229498625,21.698733787128997,6.357713085248906,22.210291835050405,22.610961139213845,0.8304592646629628,0.8304592646629628,identical,mixbox
BV0O9B,180,57,33,179,56,32,42.37147729797363,48.54892060211874,41.49847843249223,42.02886892923116,48.58451877825753,41.61548804944517,63.86799984219681,63.97112091020738,0.3146261520780078,0.3146261520780004,identical,mixbox
BV0O9B,103,157,174,106,156,172,61.69926388725588,-13.323540058897409,-14.468517221564525,61.49728497467211,-12.502470666847287,-13.62999862173886,19.66862248078785,18.49563827511719,0.7090541127525154,0.7090541127525154,identical,mixbox
BV0O9B,180,134,106,182,133,107,59.70348615401576,13.93161259531217,21.94403720760203,59.692275351527186,15.427144087812483,21.404439225049554,25.992895153762365,26.38459386166419,1.3415863402530237,1.3415863402530235,,mixbox
BV0O9B,180,134,106,180,134,108,59.70348615401576,13.93161259531217,21.94403720760203,59.741682271201995,14.16501685685201,20.870536770156335,25.992895153762365,25.223540743308607,0.7513537274367048,0.7513537274366918,identical,mixbox
BV0O9B,204,80,66,206,78,69,50.65326544544398,48.35770723192168,33.66474533800192,50.69108056016523,50.12257438710505,32.07267094086211,58.921837440806044,59.505702957546006,1.3810371259352616,1.3810371259352616,,mixbox
BV0O9B,204,80,66,206,79,63,50.65326544544398,48.35770723192168,33.66474533800192,50.775670056844234,49.35222799824096,35.588594127939224,58.921837440806044,60.845627948058436,0.7994264993588176,0.7994264993588176,identical,mixbox
BV0O9B,185,119,52,186,118,54,55.844443531699866,19.919659351233797,46.105127453851956,55.75005239079454,21.01014367854215,45.08432684867688,50.22425316722121,49.73954829701725,0.9927491947456618,0.9927491947456618,identical,mixbox
J4W7CV,172,115,104,173,116,105,54.061990584993154,21.090409675429576,15.260711480204892,54.44503023735554,21.052786893325404,15.22714594490826,26.032569891570652,25.98241346763826,0.3676922845745504,0.36769228457454933,identical,mixbox
48UJAO,203,75,44,203,74,47,49.391055360423195,49.24478569025431,44.178472657557876,49.255460868097884,49.793899225861196,42.48881143117801,66.15728504128373,65.45786046724582,0.99001925245963,0.9900192524596635,acceptable,mixbox
48UJAO,80,55,127,80,53,132,29.337003226889188,28.217653834783974,-36.98462781533887,29.203592034612633,30.88503609917781,-40.32198486719519,46.51987406022115,50.79121891112512,1.3328380367388557,1.3328380367388557,identical,mixbox
48UJAO,193,135,115,191,135,116,61.57210568413541,19.704841009162422,19.652894304645073,61.36575759270667,19.018476799322116,18.770860947600564,27.83014577299084,26.721670615448232,0.5452744011852114,0.5452744011852002,identical,mixbox
48UJAO,107,87,148,108,85,147,41.34346757722421,21.92181465268289,-30.643963588253232,40.88323399039139,23.191960774610802,-30.758350486267926,37.67782453997009,38.52198293451655,0.8304770596989957,0.8304770596989957,identical,mixbox
48UJAO,195,146,130,197,145,127,64.78207074566784,16.270311804720773,15.682433296584009,64.68783824309817,17.23129837636256,17.263067984006007,22.597826451334715,24.39121071114856,0.956478796589075,0.956478796589075,identical,mixbox
48UJAO,121,135,78,123,136,80,53.96636335789327,-14.852238990012424,28.92129648952334,54.44720703880181,-14.30288650260536,28.476824464156646,32.51200383937232,31.866943591577794,0.5683492825020836,0.5683492825020836,acceptable,mixbox
48UJAO,178,125,107,177,125,112,57.26508560854214,18.26617572382183,18.038394249611443,57.25577593777467,18.471540570844546,15.143531889125494,25.671712889442208,23.885651951272273,2.00990437881608,2.00990437881608,acceptable,mixbox
48UJAO,225,155,151,225,154,146,70.65458361675861,25.65017540122816,12.693816205482268,70.31338989865596,25.565024948891512,14.981536503488968,28.61930236697489,29.631350570684724,1.5718183393691425,1.5718183393691425,acceptable,mixbox
OY45IY,107,87,148,111,86,156,41.34346757722421,21.92181465268289,-30.643963588253232,41.89992058873417,25.834403524532423,-34.534636615728196,37.67782453997009,43.128384292119826,1.9731353684550477,1.9731353684550477,unacceptable,mixbox
G8ENK1,255,146,29,240,156,80,70.80941305884126,34.08392033819213,71.39756455325875,71.47668086504946,24.60607369642348,51.658552104059666,79.11590137107065,57.21944484387865,5.4074227385518645,5.4074227385518645,identical,mixbox
BV0O9B,162,60,54,164,59,53,39.88403325581927,41.83881088037184,25.97961086623297,40.04700318694457,42.95882418439484,26.861782543225253,49.248617002352574,50.665727436850915,0.4697433981254041,0.4697433981254041,identical,mixbox
BV0O9B,205,87,91,203,87,86,52.457573436188554,47.141216164510894,21.454815590734665,52.04865138731728,46.04700108023785,23.796861839414962,51.793854592041846,51.83258571485345,1.598680085741727,1.5986800857417807,identical,mixbox
BV0O9B,161,104,98,162,103,96,49.930798938930124,22.125255389396415,12.854566942613133,49.77111599647024,22.855751878648466,13.835889930205969,25.58841177814945,26.717358479069706,0.6489346273108433,0.6489346273108427,identical,mixbox
K0OSWU,185,119,52,185,118,53,55.844443531699866,19.919659351233797,46.105127453851956,55.61421748997478,20.525691593666075,45.38377724795024,50.22425316722121,49.809549814165756,0.6367445228902647,0.6367445228902647,identical,mixbox
K0OSWU,167,145,92,167,144,92,60.99269650500749,0.8016906014133851,31.099166162442238,60.724709121310084,1.353085108320995,30.75746502007548,31.10949764653211,30.787213153702734,0.5332821599505772,0.5332821599506185,identical,mixbox
K0OSWU,88,68,44,88,68,45,30.378404117455958,5.046499480456296,17.786170265231604,30.39680714265186,5.165557137749438,17.18942354649313,18.488239767756543,17.948795569733548,0.4143629494249434,0.41436294942494345,identical,mixbox
K0OSWU,107,87,148,145,59,98,41.34346757722421,21.92181465268289,-30.643963588253232,37.8975437107952,40.534955617916616,-4.733667725495283,37.67782453997009,40.810418241937505,18.50070706893194,18.50070706893194,,mixbox
K0OSWU,107,87,148,113,88,141,41.34346757722421,21.92181465268289,-30.643963588253232,41.86571134579603,21.419567927722206,-25.568027735894816,37.67782453997009,33.35448894097753,2.86616216335255,2.866162163352544,,mixbox
K0OSWU,255,228,175,248,225,175,91.61467407330409,1.68792697638237,29.286855314629847,90.27718437955679,0.5823670142954818,27.374283582959524,29.335456221058877,27.380477589326794,1.4877413388196057,1.4877413388195806,,mixbox
WLNVEW,102,66,103,125,70,90,33.35183632842266,22.336384539983793,-15.366642317958224,36.89105207715646,26.243560983670616,-1.5141833429530904,27.111764428861715,26.28720685618225,9.37554863584713,9.37554863584713,,mixbox
WLNVEW,102,66,103,120,76,98,33.35183632842266,22.336384539983793,-15.366642317958224,37.92194001402181,22.081732500911027,-5.090169588797167,27.111764428861715,22.66081941776391,7.2743079523214655,7.2743079523214655,,mixbox
WLNVEW,255,173,59,255,171,25,76.96084570696759,20.890258342526447,66.9294588837105,76.35067374870509,21.053040876152284,76.4785907544932,70.11387423387606,79.32342260597554,2.644909333473799,2.644909333473799,acceptable,mixbox
48UJAO,88,68,44,86,68,45,30.378404117455958,5.046499480456296,17.786170265231604,30.162875493712626,4.209838767088248,16.840496326987918,18.488239767756543,17.358717089237114,0.9596794311113452,0.9596794311113452,acceptable,mixbox
48UJAO,136,49,43,136,48,50,33.14955484034129,36.78923736119397,23.421092315488046,33.09164367438911,37.73389790818277,18.94082209661283,43.61187396648857,42.22086916491295,2.8997861984141298,2.8997861984141298,identical,mixbox
48UJAO,180,57,33,182,57,41,42.37147729797363,48.54892060211874,41.49847843249223,42.81420417622389,49.50716567326696,37.81515639458508,63.86799984219681,62.29723514047178,2.142188499269073,2.1421884992690936,acceptable,mixbox
48UJAO,255,228,175,252,229,176,91.61467407330409,1.68792697638237,29.286855314629847,91.62658725977931,0.1742446084039284,28.747807040249395,29.335456221058877,28.748335096262018,1.2917686882544206,1.2917686882543802,identical,mixbox
48UJAO,175,149,126,178,147,126,63.4386807728566,6.1223067444304835,15.747521772411188,63.210208940427194,8.427375585157492,15.474822045269732,16.895771123137983,17.620748468384498,2.5295054719928047,2.5295054719928047,acceptable,mixbox
48UJAO,155,131,108,155,130,106,56.37156029018995,5.570276024208343,15.848774714361191,56.06287908144702,5.8586023041626305,16.566773526608447,16.79915578034935,17.57217135246166,0.5367985069557034,0.5367985069557034,identical,mixbox
48UJAO,205,87,91,207,86,86,52.457573436188554,47.141216164510894,21.454815590734665,52.50428775526248,47.93397468877109,24.512695065089176,51.793854592041846,53.83807341294629,1.5526510777708358,1.5526510777708304,identical,mixbox
48UJAO,228,183,190,228,183,193,78.50851672201486,17.273608535633866,2.6249551813476657,78.58565142647761,17.745072555058915,1.1122558504753854,17.471918656701877,17.77989631750483,1.10816327783168,1.1081632778316801,identical,mixbox
48UJAO,127,36,87,126,42,84,30.551454345448732,43.7726511380295,-8.998211843430893,31.19021393510917,40.495914499010354,-6.098026250792432,44.687949203682365,40.95247263922547,1.8117367624982017,1.8117367624981915,acceptable,mixbox
48UJAO,169,120,74,171,119,70,54.41079343325427,13.911311572501916,32.648173901076035,54.338817876092946,15.012708261834206,34.77917076635876,35.48841851565279,37.8810259701409,0.9163116203915264,0.9163116203915342,identical,mixbox
48UJAO,193,135,115,195,134,114,61.57210568413541,19.704841009162422,19.652894304645073,61.541039434146455,20.944781674466174,20.21159932133243,27.83014577299084,29.106573596305346,0.6934963134522074,0.6934963134522074,identical,mixbox
48UJAO,208,176,148,207,178,148,73.93316011294016,7.415254702891949,18.655562937497415,74.34653132067545,5.955460409510782,19.21241132574214,20.075259172017887,20.114279943332676,1.671696356821119,1.671696356821213,identical,mixbox
48UJAO,167,145,92,168,146,97,60.99269650500749,0.8016906014133851,31.099166162442238,61.43486020836748,1.2223589376573196,28.9795542025705,31.10949764653211,29.00532232456989,1.054431675179618,1.054431675179636,acceptable,mixbox
48UJAO,182,137,96,183,135,101,60.5002426068222,12.003412404228364,28.595362094242006,60.19131808487322,14.057792677607983,25.447583469268785,31.012523964469516,29.07234148451085,2.7613822260679246,2.7613822260679246,acceptable,mixbox
48UJAO,255,179,188,249,176,185,80.25491651796618,28.846364513741285,6.576463148110645,78.86582035768458,27.849436181890063,6.119595734330319,29.586527562356654,28.513865883124325,1.086785915091076,1.086785915091074,acceptable,mixbox
48UJAO,80,62,41,81,61,43,27.60312812375011,4.6397760176526415,15.887421040457694,27.467056319355194,6.014983384225986,14.4607104031801,16.551062467731864,15.661806105208807,2.056276190718544,2.056276190718544,identical,mixbox
48UJAO,212,147,125,212,147,128,66.78445382652399,21.84109345608626,21.51395502391682,66.84349918965127,22.18050558980461,19.931259050114768,30.657521493568424,29.81995834239437,1.1204048408436502,1.1204048408436502,identical,mixbox
48UJAO,167,145,92,168,143,92,60.99269650500749,0.8016906014133851,31.099166162442238,60.5544464450538,2.330593216397836,30.559801141866583,31.10949764653211,30.648541736447264,1.3447143767403635,1.3447143767404028,identical,mixbox
48UJAO,178,125,107,179,122,105,57.26508560854214,18.26617572382183,18.038394249611443,56.60885546644184,20.118670454913502,18.30723221568529,25.671712889442208,27.201390631223887,1.3116204087675636,1.3116204087675636,identical,mixbox
48UJAO,212,147,125,214,147,124,66.78445382652399,21.84109345608626,21.51395502391682,66.9917605257971,22.520482882422865,22.386253621150587,30.657521493568424,31.753999755117135,0.4992234698973589,0.4992234698973589,acceptable,mixbox
48UJAO,208,176,148,210,176,142,73.93316011294016,7.415254702891949,18.655562937497415,74.00176761383605,7.409284144219541,22.02365414568106,20.075259172017887,23.236583945544957,1.9222787994639563,1.9222787994639838,identical,mixbox
48UJAO,127,36,87,126,36,81,30.551454345448732,43.7726511380295,-8.998211843430893,30.138567422183286,42.70703520288735,-5.706459231942052,44.687949203682365,43.08659342285574,1.6962496825900877,1.6962496825900877,acceptable,mixbox
48UJAO,185,119,52,184,117,57,55.844443531699866,19.919659351233797,46.105127453851956,55.28820746880348,20.86903623769426,43.03643736319322,50.22425316722121,47.82940115040382,1.745675993859961,1.745675993859961,identical,mixbox
48UJAO,208,176,148,207,178,148,73.93316011294016,7.415254702891949,18.655562937497415,74.34653132067545,5.955460409510782,19.21241132574214,20.075259172017887,20.114279943332676,1.671696356821119,1.671696356821213,identical,mixbox
48UJAO,228,183,190,230,180,181,78.50851672201486,17.273608535633866,2.6249551813476657,77.75887291440401,18.237804436590675,6.445178846710964,17.471918656701877,19.343160058103667,2.7167067542373387,2.7167067542373387,acceptable,mixbox
